dt,individual,canopy,period,condition,Obs#,Time,Date,configName,configAuthor,remark,Observation,...13,...14,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,month,day,instrument
2026-07-07T12:56:05Z,4,Upper,early,drought,23,05:56:05,2026-07-07,Auto gsw+F,LI-COR Default,NA,23,NA,NA,0.034769,1.821168,0.034118,0.267949,3.113504,3.100108,3.781576,0.668073,35.024223,35.175564,42.723278,0.441786,7.5,PSF-00548_20260707055605_d25,0,0,0,110.777023,504.67157,0.780497,0.5,0.8,1.298761,1,81.37,81.02,28.14,27.94,27.94,88.51,75.5,74.8,0.8,4,3.897,05:49:19,2026-07-07,0.16,1,0.002,0.004,0.013,0.523,1.051,2.099,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,504.67157,25,4.156187,505.829224,510.619781,-4.790558,2.508717,2.492464,1.041718,0.744765,0.240694,-0.001916,0.117185,0.110869,110.777023,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707055605_d25,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T12:56:16Z,4,Upper,early,drought,24,05:56:16,2026-07-07,Auto gsw+F,LI-COR Default,NA,24,NA,NA,0.010927,1.836939,0.010863,0.084913,3.107925,3.103726,3.772957,0.665031,35.064507,35.11195,42.625175,0.441786,7.5,PSF-00548_20260707055616_d59,0,0,0,122.920631,524.840027,0.765794,0.5,0.8,1.814642,1,81.11,81,28.17,27.9,27.9,88.51,76.3,75.6,0.9,6,3.897,05:49:19,2026-07-07,0.16,1,-0.001,0.002,-9999,2.56,4.491,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,524.840027,25,8.617815,526.733276,537.173584,-10.440308,2.508689,2.49212,1.047344,0.746415,0.240472,-0.002629,0.118246,0.112418,122.920631,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707055616_d59,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:26:45Z,1,Lower,morning,drought,1,07:26:45,2026-07-07,Auto gsw+F,LI-COR Default,NA,1,NA,NA,0.017711,1.90745,0.017548,0.174542,2.86435,2.856088,3.713494,0.849144,32.214672,32.307861,41.885612,0.441786,7.5,PSF-00548_20260707072645_ae1,0,0,0,116.11068,556.064026,0.791192,0.5,0.8,0.477482,1,84.19,83.95,26.14,27.63,27.63,88.66,80.1,79.7,0.5,2,3.896,07:26:31,2026-07-07,0.11,1,-0.001,-0.003,-0.012,1.161,2.405,4.713,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,547.943848,25,-5.839751,542.631958,547.70636,-5.074402,2.51325,2.496799,1.073123,0.75488,0.260624,0.017334,0.11964,0.10854,116.11068,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072645_ae1,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:26:54Z,1,Lower,morning,drought,2,07:26:54,2026-07-07,Auto gsw+F,LI-COR Default,NA,2,NA,NA,0.017771,1.89732,0.017606,0.175037,2.885175,2.876834,3.733684,0.84851,32.448486,32.542561,42.113094,0.441786,7.5,PSF-00548_20260707072654_ce9,0,0,0,113.259674,557.15155,0.796717,0.5,0.8,0.669113,1,84.71,84.47,26.16,27.72,27.72,88.66,79.5,78.8,0.9,2,3.896,07:26:31,2026-07-07,0.11,1,-0.001,-0.002,-9999,1.545,2.808,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,546.831238,25,-7.516043,540.446533,546.394836,-5.948303,2.513935,2.497485,1.069354,0.753135,0.260439,0.018193,0.120854,0.109059,113.259674,2.19e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072654_ce9,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:27:02Z,1,Lower,morning,drought,3,07:27:02,2026-07-07,Auto gsw+F,LI-COR Default,NA,3,NA,NA,0.016722,1.893436,0.016576,0.161895,2.899226,2.891492,3.732787,0.833562,32.612892,32.700123,42.101795,0.441786,7.5,PSF-00548_20260707072702_b15,0,0,0,133.478882,578.337524,0.769202,0.5,0.8,0.794598,1,85.05,84.83,26.17,27.72,27.72,88.66,79.3,78.7,0.7,3,3.895,07:26:31,2026-07-07,0.11,1,0,0,-9999,2.1,4.332,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,578.337524,25,1.11268,574.263794,579.929932,-5.666138,2.514402,2.497927,1.067915,0.752967,0.260285,0.017978,0.121968,0.109483,133.478882,2.2e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072702_b15,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:27:27Z,1,Upper,morning,drought,4,07:27:27,2026-07-07,Auto gsw+F,LI-COR Default,NA,4,NA,NA,0.021147,1.891354,0.020913,0.185374,2.952606,2.943745,3.708822,0.756216,33.208435,33.308392,41.839279,0.441786,7.5,PSF-00548_20260707072727_9ba,0,0,0,247.493149,697.645203,0.645245,0.5,0.8,0.191503,1,86.36,86.1,26.22,27.61,27.61,88.64,79.2,79,0.2,1,3.893,07:26:31,2026-07-07,0.11,1,0.002,0.001,0.002,2.09,4.405,11.5,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,686.272156,25,-8.581452,679.000854,685.363708,-6.362854,2.51608,2.499644,1.067145,0.753523,0.259763,0.016147,0.125683,0.107867,247.493149,2.2e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072727_9ba,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:27:36Z,1,Upper,morning,drought,5,07:27:36,2026-07-07,Auto gsw+F,LI-COR Default,NA,5,NA,NA,0.017625,1.897231,0.017463,0.16023,2.959654,2.952026,3.742265,0.782612,33.301853,33.387901,42.216553,0.441786,7.5,PSF-00548_20260707072736_d73,0,0,0,122.674225,555.219177,0.779053,0.5,0.8,0.300245,1,86.46,86.24,26.24,27.76,27.76,88.64,79.5,79.1,0.6,1,3.895,07:26:31,2026-07-07,0.11,1,-0.002,-0.002,-9999,1.816,3.245,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,553.321106,25,-1.516299,550.109619,553.049072,-2.939453,2.51626,2.499776,1.069321,0.753649,0.259556,0.017677,0.126933,0.108061,122.674225,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072736_d73,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:27:46Z,1,Upper,morning,drought,6,07:27:46,2026-07-07,Auto gsw+F,LI-COR Default,NA,6,NA,NA,0.023971,1.905645,0.023673,0.21843,2.968823,2.958485,3.755727,0.786904,33.374714,33.491337,42.368412,0.441786,7.5,PSF-00548_20260707072746_378,0,0,0,120.652557,572.266785,0.789167,0.5,0.8,0.28242,1,86.62,86.32,26.26,27.82,27.82,88.64,80,79.1,1.1,1,3.894,07:26:31,2026-07-07,0.11,1,-0.001,-0.001,-9999,1.672,2.99,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,569.070007,25,-2.508984,565.055237,568.676025,-3.620789,2.516359,2.49998,1.072449,0.753677,0.259336,0.018139,0.128141,0.108001,120.652557,2.2e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072746_378,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:29:14Z,2,Lower,morning,drought,7,07:29:14,2026-07-07,Auto gsw+F,LI-COR Default,NA,7,NA,NA,-0.024261,1.939876,-0.024568,-0.212559,3.08044,3.090253,3.817228,0.736788,34.874771,34.764027,43.078979,0.441786,7.5,PSF-00548_20260707072914_16a,0,0,0,254.024857,582.742432,0.564087,0.5,0.8,0.50397,1,88.37,88.65,26.55,28.1,28.1,88.61,81.8,81.2,0.8,2,3.89,07:28:57,2026-07-07,-0.54,1,-0,-0.002,-0.007,0.203,2.705,11.889,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,582.742432,25,0.785421,578.0672,583.866516,-5.799316,2.519365,2.503081,1.085337,0.758052,0.256382,0.018065,0.139791,0.109177,254.024857,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072914_16a,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:29:25Z,2,Lower,morning,drought,8,07:29:25,2026-07-07,Auto gsw+F,LI-COR Default,NA,8,NA,NA,-0.011447,1.943044,-0.011515,-0.108162,3.098138,3.10312,3.897639,0.799501,35.019283,34.963058,43.985577,0.441786,7.5,PSF-00548_20260707072925_619,0,0,0,103.869797,504.52774,0.794125,0.5,0.8,0.584024,1,88.61,88.75,26.6,28.46,28.46,88.61,82,81.3,0.9,2,3.89,07:28:57,2026-07-07,-0.54,1,-0.001,-0.003,-0.013,0.74,1.477,2.723,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,501.677856,25,-2.283539,498.572235,501.259613,-2.687378,2.519485,2.503389,1.086543,0.758321,0.255862,0.021608,0.141207,0.10883,103.869797,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072925_619,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:29:39Z,2,Lower,morning,drought,9,07:29:39,2026-07-07,Auto gsw+F,LI-COR Default,NA,9,NA,NA,-0.002714,1.947016,-0.002718,-0.025168,3.108111,3.109267,3.896325,0.788214,35.087265,35.074219,43.969009,0.441786,7.5,PSF-00548_20260707072939_b5d,0,0,0,107.91671,519.614014,0.792314,0.5,0.8,0.550686,1,88.6,88.63,26.66,28.45,28.45,88.62,82.2,81.5,0.9,2,3.89,07:28:57,2026-07-07,-0.54,1,-0.002,-0.004,-9999,0.541,1.168,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,515.690796,25,-2.770791,513.026855,515.64856,-2.621704,2.519311,2.503364,1.088058,0.758844,0.255291,0.020902,0.142794,0.108741,107.91671,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707072939_b5d,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:30:10Z,2,Upper,morning,drought,10,07:30:10,2026-07-07,Auto gsw+F,LI-COR Default,NA,10,NA,NA,-0.007292,1.964285,-0.007319,-0.065531,3.139371,3.142344,3.901019,0.761648,35.472244,35.438679,44.036518,0.441786,7.5,PSF-00548_20260707073010_45c,0,0,0,150.60675,610.246643,0.753203,0.5,0.8,0.442778,1,88.81,88.89,26.79,28.47,28.47,88.59,83.2,82.3,1.1,1,3.888,07:28:57,2026-07-07,-0.54,1,0,-0.002,-0.004,2.035,4.525,10.123,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,607.871887,25,-2.614434,603.160522,606.504944,-3.344421,2.519617,2.50361,1.094688,0.760485,0.253974,0.01966,0.146551,0.108506,150.60675,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073010_45c,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:30:25Z,2,Upper,morning,drought,11,07:30:25,2026-07-07,Auto gsw+F,LI-COR Default,NA,11,NA,NA,-0.001693,1.959113,-0.001694,-0.014852,3.14432,3.144997,3.890069,0.745748,35.502686,35.495052,43.913528,0.441786,7.5,PSF-00548_20260707073025_273,0,0,0,193.212387,642.429565,0.699247,0.5,0.8,0.428941,1,88.6,88.62,26.86,28.43,28.43,88.58,82.9,82.7,0.3,2,3.888,07:28:57,2026-07-07,-0.54,1,0.002,0.002,0,2.286,4.693,10.014,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,638.762329,25,-3.425308,633.022095,637.527344,-4.505249,2.519238,2.503322,1.092695,0.761234,0.25331,0.018352,0.14827099999999999,0.108562,193.212387,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073025_273,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:30:46Z,2,Upper,morning,drought,12,07:30:46,2026-07-07,Auto gsw+F,LI-COR Default,NA,12,NA,NA,-0.013549,1.964603,-0.013643,-0.116659,3.151961,3.157252,3.879416,0.727455,35.639832,35.580097,43.791786,0.441786,7.5,PSF-00548_20260707073046_928,0,0,0,213.062164,617.957703,0.655216,0.5,0.8,0.304386,1,88.31,88.46,26.95,28.38,28.38,88.59,83.2,82.7,0.6,1,3.887,07:28:57,2026-07-07,-0.54,1,0,-0,-0.001,2.008,4.039,9.625,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,617.957703,25,-0.519978,613.341064,617.213501,-3.872437,2.518996,2.502914,1.094811,0.76139,0.252338,0.016707,0.150746,0.108235,213.062164,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073046_928,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:31:10Z,3,Lower,morning,drought,13,07:31:10,2026-07-07,Auto gsw+F,LI-COR Default,NA,13,NA,NA,-0.002973,1.981836,-0.002978,-0.028185,3.166451,3.167715,3.971343,0.804892,35.751881,35.737614,44.821892,0.441786,7.5,PSF-00548_20260707073110_fb7,0,0,0,111.117844,521.520691,0.786935,0.5,0.8,1.996504,1,88.15,88.18,27.06,28.78,28.78,88.6,84.2,83.6,0.7,6,3.886,07:28:57,2026-07-07,-0.54,1,-0.001,-0.003,-9999,0.901,1.93,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,513.888733,25,-5.574308,509.64975,513.542908,-3.893158,2.518588,2.502663,1.101497,0.763229,0.251234,0.020101,0.153495,0.112785,111.117844,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073110_fb7,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:31:18Z,3,Lower,morning,drought,14,07:31:18,2026-07-07,Auto gsw+F,LI-COR Default,NA,14,NA,NA,-0.006411,1.982882,-0.006432,-0.06364,3.171034,3.173886,4.0121270000000004,0.841093,35.822742,35.790558,45.283726,0.441786,7.5,PSF-00548_20260707073118_d33,0,0,0,107.405304,512.311401,0.790352,0.5,0.8,1.820181,1,88.06,88.14,27.1,28.96,28.96,88.6,84.2,83.9,0.4,6,3.885,07:28:57,2026-07-07,-0.54,1,-0.003,-0.003,-9999,0.641,1.481,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,503.702759,25,-6.410636,498.812927,503.136719,-4.323792,2.518521,2.502541,1.101905,0.763798,0.250826,0.021674,0.154381,0.112272,107.405304,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073118_d33,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:31:26Z,3,Lower,morning,drought,15,07:31:26,2026-07-07,Auto gsw+F,LI-COR Default,NA,15,NA,NA,-0.010892,1.984418,-0.010953,-0.111202,3.177846,3.182823,4.040761,0.862915,35.923615,35.867443,45.606915,0.441786,7.5,PSF-00548_20260707073126_f45,0,0,0,95.896843,471.660858,0.796683,0.5,0.8,2.766085,1,88.05,88.19,27.14,29.08,29.08,88.6,84.3,83.2,1.3,9,3.885,07:28:57,2026-07-07,-0.54,1,-0.001,-0.003,-9999,0.448,0.539,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,470.899353,25,-0.359985,470.965515,471.14566,-0.180145,2.518571,2.502515,1.102505,0.762353,0.250438,0.022654,0.155199,0.114838,95.896843,2.19e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073126_f45,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:31:39Z,3,Upper,morning,drought,16,07:31:39,2026-07-07,Auto gsw+F,LI-COR Default,NA,16,NA,NA,-0.004565,1.986388,-0.004575,-0.046823,3.18957,3.191662,4.059127,0.869558,36.028355,36.004738,45.820541,0.441786,7.5,PSF-00548_20260707073139_ef3,0,0,0,111.279129,498.334503,0.776698,0.5,0.8,3.381748,1,88.04,88.1,27.21,29.16,29.16,88.59,84.4,84,0.6,11,3.884,07:28:57,2026-07-07,-0.54,1,-0.002,-0.003,-9999,0.958,1.444,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,496.455078,25,-1.239947,495.103943,496.559937,-1.455994,2.518437,2.502492,1.103275,0.764022,0.249804,0.022835,0.15661,0.116775,111.279129,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073139_ef3,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:31:58Z,3,Upper,morning,drought,17,07:31:58,2026-07-07,Auto gsw+F,LI-COR Default,NA,17,NA,NA,-0.015302,1.989931,-0.015421,-0.151068,3.206381,3.213115,4.038747,0.832366,36.269806,36.193798,45.589588,0.441786,7.5,PSF-00548_20260707073158_0ed,0,0,0,112.734314,512.850159,0.780181,0.5,0.8,2.848956,1,88.02,88.2,27.3,29.07,29.07,88.59,84.6,83.8,1,9,3.846,07:28:57,2026-07-07,-0.54,1,-0.001,-0.003,-9999,1.259,2.569,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,512.850159,25,1.654475,511.795166,515.218018,-3.422852,2.518541,2.502431,1.104663,0.763642,0.248864,0.020738,0.158709,0.115233,112.734314,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073158_0ed,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:32:09Z,3,Upper,morning,drought,18,07:32:09,2026-07-07,Auto gsw+F,LI-COR Default,NA,18,NA,NA,-0.010764,1.989034,-0.010822,-0.108592,3.217788,3.22263,4.070127,0.852339,36.377113,36.322453,45.943672,0.441786,7.5,PSF-00548_20260707073209_f82,0,0,0,116.744041,497.353119,0.765269,0.5,0.8,2.937102,1,88.06,88.19,27.35,29.21,29.21,88.59,84.6,84.3,0.3,10,3.883,07:28:57,2026-07-07,-0.54,1,0,-0.002,-9999,0.702,1.2,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,496.260529,25,-1.003594,494.473114,495.916809,-1.443695,2.51851,2.502473,1.104311,0.764745,0.248345,0.021689,0.159806,0.115642,116.744041,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073209_f82,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:32:50Z,4,Lower,morning,drought,19,07:32:50,2026-07-07,Auto gsw+F,LI-COR Default,NA,19,NA,NA,-0.01918,2.006899,-0.019366,-0.175259,3.216697,3.224423,3.986108,0.769411,36.385338,36.298157,44.980412,0.441786,7.5,PSF-00548_20260707073250_775,0,0,0,108.726738,511.870728,0.787589,0.5,0.8,1.864877,1,86.99,87.2,27.56,28.85,28.85,88.62,85.6,84.9,0.8,6,3.883,07:28:57,2026-07-07,-0.54,1,-0.001,-0,-9999,0.855,1.788,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,508.558624,25,-2.519893,505.832428,508.264343,-2.431915,2.517127,2.501001,1.111349,0.765991,0.24636,0.015201,0.164469,0.112414,108.726738,2.21e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073250_775,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:32:58Z,4,Lower,morning,drought,20,07:32:58,2026-07-07,Auto gsw+F,LI-COR Default,NA,20,NA,NA,-0.015572,2.005897,-0.015693,-0.141787,3.224798,3.231052,3.992807,0.768009,36.461685,36.391113,45.057915,0.441786,7.5,PSF-00548_20260707073258_58f,0,0,0,108.657364,527.265442,0.793923,0.5,0.8,1.949963,1,87.01,87.18,27.59,28.88,28.88,88.61,85.5,85.1,0.6,6,3.843,07:28:57,2026-07-07,-0.54,1,-0,-0.001,-9999,0.939,1.881,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,523.623718,25,-2.632615,521.01123,523.497742,-2.486511,2.51709,2.50102,1.110952,0.766343,0.245981,0.015092,0.165256,0.112608,108.657364,2.22e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073258_58f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:33:06Z,4,Lower,morning,drought,21,07:33:06,2026-07-07,Auto gsw+F,LI-COR Default,NA,21,NA,NA,-0.015909,2.013463,-0.016035,-0.143725,3.234749,3.241056,3.996595,0.761846,36.57478,36.503609,45.10091,0.441786,7.5,PSF-00548_20260707073306_4f5,0,0,0,116.965057,554.177307,0.788939,0.5,0.8,2.209508,1,87.09,87.26,27.63,28.89,28.89,88.61,86,85.2,0.8,7,3.881,07:28:57,2026-07-07,-0.54,1,0.002,0,-9999,1.523,3.14,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,551.576233,25,-2.51262,547.766113,550.581299,-2.815186,2.517175,2.501106,1.1139540000000001,0.766738,0.245604,0.014839,0.166046,0.113364,116.965057,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073306_4f5,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
2026-07-07T14:33:36Z,4,Upper,morning,drought,22,07:33:36,2026-07-07,Auto gsw+F,LI-COR Default,NA,22,NA,NA,-0.013789,2.01623,-0.013884,-0.129188,3.284916,3.290569,4.075006,0.79009,37.142963,37.079144,45.997448,0.441786,7.5,PSF-00548_20260707073336_cc2,0,0,0,108.238937,465.775604,0.767616,0.5,0.8,6.965211,1,87.68,87.83,27.78,29.23,29.23,88.59,86.1,85.7,0.5,23,3.88,07:28:57,2026-07-07,-0.54,1,-0.001,-0.003,-9999,0.396,0.532,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,465.775604,25,1.490846,468.114502,467.909241,0.205261,2.517903,2.501867,1.115055,0.767734,0.244184,0.017051,0.169391,0.127138,108.238937,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260707073336_cc2,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,7,PSA-00618
